"id","name","entityType","address","city","province","lat","lng","phone","website","officialWebsiteFound","websiteStatus","fnoviRegistrySource","alboMatchStatus","googlePlaceId","googleBusinessStatus","externalReputationSignal","activityStatus","activityConfidence","sourceUrls","evidenceNotes","recommendedProfileStatus","needsManualReview","internalNotes"
"dir_49851ab060b1acfb","Ambulatorio Veterinario Lucania","clinic","Viale Lucania, 17","Milano","MI","45.44244","9.22388","025398924","https://sites.google.com/view/ambulatorioveterinariolucania/home-page","true","live","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","no_reviews_found","likely_active","90","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2|https://sites.google.com/view/ambulatorioveterinariolucania/home-page|https://www.caniincasa.it/veterinari/ambulatorio-veterinario-lucania/|https://aziende.virgilio.it/veterinaria/milano-mi/ambulatorioveterinariolucania-milano","Official Google Sites page live; page and directories match name, Milano, address and phone.","published_unclaimed","false","batch1_researched; high potential in Milano; no claim/owner verification; batch2_researched"
"dir_7ac21a03e8719ab6","Londero Mauro","vet","Via Aquileia, 3","Gemona del Friuli","UD","46.28021","13.11940","3386107852","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","likely_active","80","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2|https://www.caniincasa.it/veterinari/londero-mauro/|https://firmania.it/gemona-del-friuli/londero-dr-mauro-4459453|https://www.misterimprese.it/friuli-venezia-giulia/udine/gemona-del-friuli/veterinaria-ambulatori/916071.html","Public directories match individual name, city, address and phone; no official website confidently identified. Treat as individual vet/practice candidate, not merged to a clinic.","published_unclaimed","false","batch1_researched; individual vet; verify publication model; batch2_researched; dati essenziali confermati da fonti alternative"
"dir_6fce959259a0ca5c","Ambulatorio Veterinario Terno D'Isola","clinic","Via Roma, 45","Terno d'Isola","BG","45.68651","9.53490","035904737","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","likely_active","80","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2|https://www.caniincasa.it/veterinari/ambulatorio-veterinario-terno-disola/|https://www.tuovet.it/scheda/ambulatorio-veterinario-terno-disola/|https://aziende.virgilio.it/veterinaria/terno-d-isola-bg/ambulatorio-veterinario-terno-isola","Directories match name, city, address and phone; official website listed but not independently confirmed live.","published_unclaimed","false","batch1_researched; confirm official website before auto-publication; batch2_researched; dati essenziali confermati da fonti alternative"
"dir_c0e0598ae4df375a","Ambulatorio Veterinario Dott. Giorgio Raimondo","clinic","Via Francavilla, 7","Basaluzzo","AL","44.76768","8.70542","0143489962","https://veterinariocaniegatti.it/","true","live","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","uncertain","likely_active","90","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2|https://veterinariocaniegatti.it/chi-siamo/|https://www.caniincasa.it/veterinari/ambulatorio-veterinario-dott-raimondo/|https://www.tuovet.it/scheda/ambulatorio-veterinario-dott-raimondo/","Official site live; public sources match name, Basaluzzo, address and phone; reputation signal exists but recency not verified.","published_unclaimed","false","batch1_researched; no claim/owner verification; batch2_researched"
"dir_23582c1b4f382023","Ambulatorio Veterinario Dr. Poeta Francesco","clinic","Via del Sole, 2","Porto Recanati","MC","43.43789","13.65786","0719799473","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","uncertain","likely_active","80","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2|https://www.caniincasa.it/veterinari/ambulatorio-veterinario-dr-poeta-francesco/|https://www.misterimprese.it/marche/macerata/porto-recanati/veterinaria-ambulatori/2512440.html|https://firmania.it/porto-recanati/ambulatorio-veterinario-dr-poeta-f-2529170","Seed likely has OCR error Peta/Poeta. Directories match Dr. Poeta Francesco, Porto Recanati, address and phone; no official website found.","published_unclaimed","false","batch1_researched; corrected likely OCR name; directory-only; batch2_researched; dati essenziali confermati da fonti alternative"
"dir_9cf81fbe3b10161c","Clinica Veterinaria Portonaccio","clinic","Via di Portonaccio, 116/118","Roma","RM","41.90033","12.53699","0643530301","https://vetportonaccio.it/","true","live","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","likely_active","90","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2|https://vetportonaccio.it/|https://www.vetportonaccio.it/a7_contatti.html|https://services.italy724.info/it/clinica-veterinaria-portonaccio-39-06-43530301.html","Official website live; official contact page and directory sources match name, Roma, address and phone.","published_unclaimed","false","batch1_researched; high potential in Roma target area; no claim/owner verification; batch2_researched"
"dir_b6329b4ddc4fa456","Ambulatorio Veterinario Dr. Ovidiu Bumbuc","clinic","Via della Vetreria, 21","Figline e Incisa Valdarno","FI","43.62020","11.47413","055959448","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","uncertain","likely_active","80","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2|https://www.caniincasa.it/veterinari/ambulatorio-veterinario-dr-bumbuc/|https://aziende.virgilio.it/veterinaria/figline-valdarno-fi/ambulatorio-veterinario-dr-bumbuc|https://www.oraridiapertura24.it/filiale/Figline%2520Valdarno-Ambulatorio%2520Veterinario%2520%2528Dott.%2520Ovidiu%2520Bambuc%2529-577459V.html","Seed likely OCR-corrupted. Directory sources match Dr. Bumbuc, address, city and phone; official website listed but not independently confirmed live.","published_unclaimed","false","batch1_researched; confirm official website before auto-publication; batch2_researched; dati essenziali confermati da fonti alternative"
"dir_30f1e5afbd5e60fd","Ambulatorio Veterinario Dott.ssa Maria Cappelletti","clinic","Via Felice Cavallotti, 104","Monza","MB","45.57832","9.25540","039742462","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","likely_active","80","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2|https://www.caniincasa.it/veterinari/ambulatorio-veterinario-dott-ssa-cappelletti/|https://www.tuovet.it/scheda/ambulatorio-veterinario-dott-ssa-cappelletti/|https://www.veterinari.link/ambulatorio-veterinario-dott-ssa-cappelletti-monza-mb_46.html","Directories match name, Monza, address and phone; no official website confidently identified.","published_unclaimed","false","batch1_researched; directory-only contact data; batch2_researched; dati essenziali confermati da fonti alternative"
"dir_08062098a65e4dbe","Ambulatorio Veterinario Dr. Paolo Marani","clinic","Via della Resistenza, 11","San Benedetto Po","MN","45.04489","10.93650","3355725315","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","uncertain","50","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2|https://www.caniincasa.it/veterinari/ambulatorio-veterinario-dr-paolo-marani/|https://www.tuovet.it/scheda/ambulatorio-veterinario-dr-paolo-marani/|https://firmania.it/san-benedetto-po/ambulatorio-veterinario-dr-paolo-marani-3564877","Matching sources found but address conflict appears: Via della Resistenza 11 vs 237e. Use conservative status pending manual verification.","needs_review","true","batch1_researched; conflicting address; do not publish automatically; batch2_researched"
"dir_9d7f5bd0e125800d","Dott.ssa Monica Camplani","vet","Via Roma, 1","Gorgonzola","MI","45.53137","9.40287","0295302499","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","uncertain","uncertain","50","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2|https://www.reteimprese.it/veterinaria-ambulatori-laboratori/gorgonzola/azienda/1215348|https://www.veterinari.link/dott-ssa-monica-camplani-gorgonzola-mi_48.html|https://www.cani.com/attivita/ambulatorio-veterinario-camplani-monica","Individual/practice public sources found but address conflict appears: Via Roma 1 vs Via Italia 80. Manual review required.","needs_review","true","batch1_researched; individual vet; conflicting address; verify publication model; batch2_researched"
"dir_1c6f0f71b31a1ab9","Ambulatorio Veterinario Dr. Calnago","clinic","","","","45.60425","9.51882","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","uncertain","35","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","No coherent public match for corrupted/ambiguous seed name Ambulatorio Veterinario Dr. Calnago near the coordinates using targeted search.","needs_review","true","batch1_researched; likely OCR/name corruption; requires manual reverse-geocode; batch2_researched; nome corretto da evidenza batch"
"dir_5292040c1e9724b5","Ambulatorio Veterinario Leinì","clinic","Via San Francesco al Campo, 24","Leinì","TO","45.18614","7.71374","0119981469","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","uncertain","likely_active","80","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2|https://www.caniincasa.it/veterinari/ambulatorio-veterinario-leini/|https://www.zampaconnect.com/veterinari/leini/ambulatorio-veterinario-leini-leini-to|https://italiarecensioni.com/piemont/ambulatorio-veterinario-leini-506028|https://aziende.virgilio.it/veterinaria/leini-to/ambulatorio-veterinario-leini_12250670","Directories match name, Leinì, address and phone. Third-party source shows Google rating/review count signal, but Google Place ID/status not verified directly.","published_unclaimed","false","batch1_researched; strong public/reputation signal; verify Google/owner before auto-publication; batch2_researched; dati essenziali confermati da fonti alternative"
"dir_03bc4a74366f1bac","Studio Veterinario Dr Brianza Antonio","clinic","","","","45.23083","11.39460","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_8376953ec14062e1","Ambulatorio Veterinario Dr.pPlli","clinic","","","","45.43130","9.35004","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_819a029a3311d940","Clinica Veterinaria Il Falco","clinic","","","","42.93237","10.78025","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_b45542f1670bd1fe","Ambulatorio Veterinario Dr.gGacomo gGanola","clinic","","","","45.98581","9.43039","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_1a39dbca2b910912","Clinica Veterinaria Orobica","clinic","","","","45.66595","9.67160","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_f205ad2c50123929","Ambulatorio Veterinario P.Zza Ducale","clinic","","","","45.31117","8.85638","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_2ba776c062a1f1e9","Ambulatorio Veterinario Farnese","clinic","","","","42.54632","11.72470","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
